Unnamed: 0,SEM 1 SGPA,SEM 1 KT,SEM 2 SGPA,SEM 2 KT,SEM 3 SGPA,SEM 3 KT,SEM 4 SGPA,SEM 4 KT,Attandance,label
2270,7.93,0,7.93,0,7.38,0,7.3,0,3,1
2271,8.2,0,8.5,0,8.3,0,7.9,0,2,1
2272,6.2,0,6.3,0,6.0,0,5.6,0,4,1
2273,7.2,0,7.1,0,6.43,0,7.3,0,5,1
2274,8.3,0,8.74,0,7.25,0,9.0,0,1,1
2275,7.2,0,7.96,0,6.39,0,7.3,0,2,1
2276,7.2,0,6.2,0,5.5,0,7.3,0,1,1
2277,5.8,0,5.9,1,5.9,0,6.0,0,3,1
2278,8.3,0,8.74,0,7.25,0,9.0,0,1,1
2279,8.2,0,8.5,0,8.3,0,7.9,0,2,1
2280,7.2,0,7.1,0,6.43,0,7.3,0,5,1
2281,6.89,0,6.8,2,6.2,2,6.9,0,2,1
2282,4.8,1,4.6,1,3.4,2,4.9,2,5,0
2283,9.05,0,6.3,0,7.41,0,7.6,0,2,1
2284,8.19,0,8.5,0,8.26,0,8.3,0,2,1
2285,7.1,0,7.2,0,6.88,0,6.9,0,3,1
2286,3.7,2,4.2,1,3.9,1,4.2,2,5,0
2287,5.65,0,5.7,2,5.9,2,5.8,0,3,1
2288,4.2,2,3.8,1,4.7,2,3.8,1,5,0
2289,7.04,0,7.85,0,6.32,0,6.68,0,3,1
2290,4.78,1,4.67,2,4.15,2,4.28,1,5,0
2291,3.4,2,4.2,1,4.7,3,4.2,2,5,0
2292,7.7,0,7.63,0,9.85,0,8.8,0,2,1
2293,3.6,1,3.8,2,3.4,2,3.3,1,3,0
2294,6.3,2,6.2,1,6.7,1,6.2,0,5,1
2295,5.1,2,5.2,0,5.6,1,5.4,0,3,1
2296,7.68,0,7.02,0,7.02,0,7.0,0,4,1
2297,3.6,2,3.8,2,3.7,2,4.1,3,5,0
2298,3.4,2,4.2,1,4.7,3,4.2,2,5,0
2299,7.2,0,7.1,0,6.43,0,7.3,0,5,1
2300,3.8,1,3.4,1,4.1,2,4.3,1,5,0
2301,8.3,0,8.74,0,7.25,0,9.0,0,1,1
2302,4.6,1,3.7,1,3.8,2,3.1,2,5,0
2303,7.2,0,7.3,0,7.16,0,7.1,0,3,1
2304,8.15,0,7.8,0,8.18,0,9.0,0,3,1
2305,7.9,0,7.8,0,6.62,0,6.8,0,2,1
2306,3.4,2,3.5,2,4.6,1,3.5,1,5,0
2307,5.8,1,5.5,2,6.0,1,6.1,0,2,1
2308,6.2,1,9.0,1,6.3,1,6.8,0,3,1
2309,3.9,2,3.5,1,4.1,2,4.2,2,5,0
2310,3.7,1,4.9,2,3.7,1,3.5,1,3,0
2311,4.5,2,3.9,2,4.6,1,3.6,1,5,0
2312,8.0,0,8.56,0,7.22,0,7.6,0,1,1
2313,7.79,0,8.77,0,7.91,0,8.0,0,3,1
2314,8.19,0,9.04,0,8.1,0,8.5,0,4,1
2315,6.6,2,6.1,2,5.9,1,6.2,0,2,1
2316,4.9,2,3.5,2,4.7,2,3.1,0,5,0
2317,4.1,2,4.1,2,4.1,1,3.4,2,5,0
2318,5.93,0,5.2,0,5.4,0,6.8,0,4,1
2319,5.8,0,6.0,0,6.2,0,6.1,0,3,1
2320,6.91,1,6.6,2,5.82,1,6.1,0,4,1
2321,8.54,0,7.31,0,6.54,0,8.04,0,3,1
2322,7.2,0,7.3,0,7.16,0,7.1,0,3,1
2323,3.6,1,3.7,1,4.6,2,4.2,1,5,0
2324,4.0,1,4.2,1,4.3,2,3.7,2,4,0
2325,4.54,2,4.78,1,4.32,1,4.23,1,5,0
2326,4.2,1,4.6,1,3.8,1,3.1,1,4,0
2327,3.7,2,4.2,1,3.9,1,4.2,2,5,0
2328,7.04,0,7.0,0,7.38,0,7.6,0,2,1
2329,6.0,1,5.9,2,5.8,1,5.9,0,2,1
2330,6.12,0,7.82,0,6.58,0,7.1,0,3,1
2331,4.79,1,4.59,1,4.67,2,4.12,2,5,0
2332,9.52,0,9.24,0,10.0,0,9.8,0,1,1
2333,5.56,0,8.41,0,6.04,0,6.2,0,3,1
2334,3.5,2,4.1,1,3.9,1,3.7,2,5,0
2335,6.2,1,6.3,2,5.9,1,5.8,0,4,1
2336,5.6,0,6.08,0,4.89,0,5.41,0,3,1
2337,3.8,4,4.2,2,4.2,1,3.8,2,4,0
2338,8.43,1,6.2,2,6.8,1,6.5,0,2,1
2339,3.8,1,4.2,2,4.6,2,3.5,2,3,0
2340,7.1,0,6.85,0,7.2,1,7.3,0,3,1
2341,8.14,2,7.2,1,7.6,1,6.3,0,2,1
2342,8.43,1,6.2,2,6.8,1,6.5,0,2,1
2343,6.1,2,5.2,1,5.4,1,5.9,0,3,1
2344,7.87,0,7.15,0,7.42,0,7.5,0,2,1
2345,8.2,0,6.2,0,6.8,0,7.2,0,3,1
2346,4.8,1,4.6,1,3.4,2,4.9,2,5,0
2347,6.2,1,6.3,2,5.9,1,5.8,0,4,1
2348,7.2,0,8.43,0,6.43,0,6.5,0,5,1
2349,8.2,0,8.5,0,8.3,0,7.9,0,2,1
2350,3.6,1,3.5,1,3.7,2,4.1,1,5,0
2351,3.6,1,3.95,2,4.25,1,3.94,2,5,0
2352,3.6,1,3.8,2,3.4,2,3.3,1,3,0
2353,4.34,1,4.98,2,4.19,1,4.28,2,5,0
2354,3.6,1,3.7,1,4.6,2,4.2,1,5,0
2355,8.14,0,7.0,0,7.6,0,8.2,0,1,1
2356,3.9,1,3.4,1,3.8,2,4.6,1,5,0
2357,7.6,0,8.4,0,7.78,0,7.9,0,1,1
2358,5.93,0,5.2,0,5.4,0,6.8,0,4,1
2359,6.0,0,5.0,0,7.0,0,6.5,0,4,1
2360,3.4,1,3.7,2,3.2,1,3.4,2,5,0
2361,3.4,2,3.5,2,4.6,1,3.5,1,5,0
2362,9.05,0,9.0,0,9.1,0,9.2,0,3,1
2363,7.44,0,7.41,0,8.32,0,8.29,0,2,1
2364,4.32,1,4.89,1,4.98,1,4.25,2,5,0
2365,4.69,2,4.25,2,4.65,1,4.48,1,3,0
2366,4.5,1,3.9,3,3.5,1,4.1,2,5,0
2367,7.65,0,6.76,0,6.62,0,6.9,0,4,1
2368,8.19,0,9.04,0,8.1,0,8.5,0,4,1
2369,5.8,0,5.9,0,5.92,0,6.0,0,2,1
2370,4.1,1,3.5,1,3.6,2,3.7,2,5,0
2371,8.19,0,9.04,0,8.1,0,8.5,0,4,1
2372,4.2,1,3.4,2,3.8,3,3.5,2,5,0
2373,8.14,2,7.2,1,7.6,1,6.3,0,2,1
2374,4.32,1,4.89,1,4.98,1,4.25,2,5,0
2375,4.24,1,4.58,1,4.65,2,4.87,1,4,0
2376,4.9,2,4.8,2,4.2,1,4.6,1,5,0
2377,4.3,1,3.6,1,3.3,2,4.1,2,5,0
2378,6.19,0,6.2,1,6.15,1,7.0,0,4,1
2379,6.5,0,6.3,0,6.7,0,6.8,0,4,1
2380,7.2,0,8.43,0,6.43,0,6.5,0,5,1
2381,4.6,1,3.7,1,3.8,2,3.1,2,5,0
2382,4.34,1,4.98,2,4.19,1,4.28,2,5,0
2383,4.97,1,4.87,2,4.15,1,4.0,1,5,0
2384,4.2,1,4.2,2,3.5,2,4.4,1,5,0
2385,6.1,2,6.1,1,6.5,2,5.9,0,3,1
2386,9.42,0,9.34,0,8.02,0,7.84,0,3,1
2387,5.8,1,5.2,1,5.3,0,5.9,0,1,1
2388,3.6,1,3.7,1,4.1,1,3.4,3,5,0
2389,7.4,2,5.8,2,5.9,1,5.2,0,4,1
2390,8.67,0,8.56,0,8.89,0,9.52,0,1,1
2391,6.67,1,8.41,2,8.0,1,6.2,0,2,1
2392,6.67,0,6.69,0,6.86,0,7.67,0,3,1
2393,4.2,1,4.1,2,3.6,1,3.4,1,5,0
2394,7.4,2,5.8,2,5.9,1,5.2,0,4,1
2395,8.78,0,8.64,0,7.93,0,8.96,0,2,1
2396,8.15,0,8.3,0,9.07,0,8.93,0,3,1
2397,8.14,0,7.0,0,7.6,0,8.2,0,1,1
2398,3.7,1,4.9,2,4.2,2,4.7,2,3,0
2399,8.67,0,8.56,0,8.89,0,9.52,0,1,1
2400,3.5,2,4.1,1,3.9,1,3.7,2,5,0
2401,4.8,0,7.85,0,7.43,0,7.5,0,2,1
2402,6.0,0,5.0,0,7.0,0,6.5,0,4,1
2403,7.1,0,7.2,0,6.88,0,6.9,0,3,1
2404,7.0,0,7.0,0,7.0,0,7.0,0,3,1
2405,8.0,0,8.56,0,7.22,0,7.6,0,1,1
2406,7.87,0,7.15,0,7.42,0,7.5,0,2,1
2407,4.54,2,4.78,1,4.32,1,4.23,1,5,0
2408,5.1,2,5.2,0,5.6,1,5.4,0,3,1
2409,4.8,1,4.6,1,3.4,2,4.9,2,5,0
2410,7.93,0,7.93,0,7.38,0,7.3,0,3,1
2411,3.7,1,3.9,1,4.8,1,3.7,3,5,0
2412,7.74,0,7.5,1,7.73,0,7.8,0,2,1
2413,7.9,0,7.8,0,6.62,0,6.8,0,2,1
2414,7.93,0,7.93,0,7.38,0,7.3,0,3,1
2415,9.21,0,10.0,0,9.35,0,9.0,0,2,1
2416,3.8,1,3.4,1,4.1,2,4.3,1,5,0
2417,6.6,2,6.1,2,5.9,1,6.2,0,2,1
2418,7.2,0,7.1,0,6.54,0,7.84,0,2,1
2419,7.11,0,7.44,0,6.08,0,7.1,0,4,1
2420,6.0,0,5.0,0,7.0,0,6.5,0,4,1
2421,8.2,0,5.73,2,6.3,2,6.2,0,2,1
2422,3.8,2,3.6,1,3.4,3,3.7,2,5,0
2423,9.05,0,9.0,0,9.1,0,9.2,0,3,1
2424,3.6,2,3.8,2,3.7,2,4.1,3,5,0
2425,4.97,2,4.95,1,4.87,1,4.85,2,5,0
2426,8.71,0,6.8,0,8.0,0,8.0,0,3,1
2427,6.53,0,6.81,0,7.14,0,7.86,0,3,1
2428,3.2,1,3.9,1,3.8,2,3.5,1,5,0
2429,6.98,0,7.2,0,7.4,0,7.6,0,3,1
2430,5.6,1,5.8,1,5.7,2,6.2,0,1,1
2431,4.8,1,4.6,1,3.4,2,4.9,2,5,0
2432,4.5,2,4.2,3,4.3,1,3.6,2,5,0
2433,4.78,2,4.65,2,4.61,1,4.21,1,4,0
2434,4.33,1,4.82,2,4.67,2,4.9,1,3,0
2435,4.25,1,4.8,3,4.65,2,4.85,0,5,0
2436,4.85,1,4.95,1,4.67,2,4.37,1,5,0
2437,5.93,0,5.2,0,5.4,0,6.8,0,4,1
2438,3.8,1,3.7,3,3.3,2,3.2,0,4,0
2439,9.0,0,9.0,0,8.0,0,8.5,0,3,1
2440,3.9,2,3.5,1,4.1,2,4.2,2,5,0
2441,6.1,0,6.2,0,6.35,0,6.5,0,4,1
2442,3.6,1,3.7,1,4.6,2,4.2,1,5,0
2443,3.9,3,3.4,2,4.1,2,4.3,1,5,0
2444,3.4,2,4.2,1,4.7,3,4.2,2,5,0
2445,3.4,1,3.7,2,3.2,1,3.4,2,5,0
2446,7.65,0,6.76,0,6.62,0,6.9,0,4,1
2447,6.12,0,7.82,0,6.58,0,7.1,0,3,1
2448,7.56,0,6.5,0,6.01,0,6.07,0,3,1
2449,5.5,2,5.2,2,5.85,0,5.9,0,3,1
2450,7.7,0,7.63,0,9.85,0,8.8,0,2,1
2451,7.0,0,7.0,0,7.0,0,7.0,0,3,1
2452,8.14,0,7.0,0,7.6,0,8.2,0,1,1
2453,4.78,2,4.65,2,4.61,1,4.21,1,4,0
2454,3.9,2,3.4,2,4.2,2,3.7,0,4,0
2455,8.3,0,8.7,0,8.2,0,8.1,0,2,1
2456,8.3,0,8.96,0,8.0,0,7.6,0,1,1
2457,5.9,1,5.7,1,5.6,1,5.8,0,5,1
2458,7.89,0,7.93,0,8.27,0,8.0,0,2,1
2459,8.3,0,8.74,0,7.25,0,9.0,0,1,1
2460,8.14,2,7.2,1,7.6,1,6.3,0,2,1
2461,7.56,0,6.5,0,6.01,0,6.07,0,3,1
2462,4.33,1,4.82,2,4.67,2,4.9,1,3,0
2463,4.97,1,4.87,2,4.15,1,4.0,1,5,0
2464,5.56,0,8.41,0,6.04,0,6.2,0,3,1
2465,4.79,1,4.59,1,4.67,2,4.12,2,5,0
2466,6.1,0,6.2,0,6.35,0,6.5,0,4,1
2467,3.7,1,3.4,1,3.9,1,3.2,1,5,0
2468,3.5,1,3.4,2,4.0,2,4.1,2,5,0
2469,8.2,0,7.9,0,9.3,0,9.0,0,3,1
2470,3.4,2,4.2,1,4.7,3,4.2,2,5,0
2471,6.1,0,6.09,0,6.0,0,6.1,0,3,1
2472,7.4,2,5.8,2,5.9,1,5.2,0,4,1
2473,5.57,0,5.69,0,5.02,0,5.9,2,4,1
2474,6.12,0,7.82,0,6.58,0,7.1,0,3,1
2475,7.79,0,8.77,0,7.91,0,8.0,0,3,1
2476,8.15,0,7.8,0,8.18,0,9.0,0,3,1
2477,3.2,1,3.9,1,3.8,2,3.5,1,5,0
2478,3.8,2,3.6,1,3.4,3,3.7,2,5,0
2479,5.9,0,5.6,0,5.8,1,6.1,0,5,1
2480,4.9,4,3.95,1,4.1,2,3.7,1,5,0
2481,8.2,0,7.9,0,9.3,0,9.0,0,3,1
2482,6.2,1,6.2,1,6.3,2,5.6,0,2,1
2483,6.3,0,6.5,0,5.5,0,5.9,0,4,1
2484,9.05,0,9.0,0,9.1,0,9.2,0,3,1
2485,7.89,0,7.93,0,8.27,0,8.0,0,2,1
2486,6.95,0,7.67,0,6.25,0,6.92,0,5,1
2487,7.3,0,7.2,1,6.77,0,6.9,0,2,1
2488,4.85,1,4.95,1,4.67,2,4.37,1,5,0
2489,5.5,2,5.2,2,5.85,0,5.9,0,3,1
2490,3.8,2,3.6,1,3.4,3,3.7,2,5,0
2491,6.69,0,6.8,1,6.42,0,6.5,0,2,1
2492,7.5,0,7.6,0,7.5,0,6.82,0,2,1
2493,4.69,2,4.25,2,4.65,1,4.48,1,3,0
2494,8.15,0,8.3,0,9.07,0,8.93,0,3,1
2495,3.8,1,4.2,2,4.6,2,3.5,2,3,0
2496,4.66,4,4.68,1,4.28,1,4.27,0,5,0
2497,4.9,2,3.5,2,4.7,2,3.1,0,5,0
2498,9.0,0,9.0,0,8.0,0,8.5,0,3,1
2499,4.69,2,4.25,2,4.65,1,4.48,1,3,0
2500,8.12,0,7.93,0,8.0,0,8.1,0,2,1
2501,7.87,0,7.15,0,7.42,0,7.5,0,2,1
2502,9.08,0,9.62,0,9.48,0,9.4,0,1,1
2503,5.6,1,5.7,1,5.2,1,5.7,0,2,1
2504,3.8,2,4.6,1,4.6,1,3.4,1,5,0
2505,3.5,2,4.1,1,3.9,1,3.7,2,5,0
2506,3.8,1,4.1,2,3.6,2,4.2,1,5,0
2507,4.8,1,4.6,1,3.4,2,4.9,2,5,0
2508,4.5,2,4.2,3,4.3,1,3.6,2,5,0
2509,5.8,1,5.2,1,5.3,0,5.9,0,1,1
2510,6.15,0,6.09,0,6.0,0,7.1,0,2,1
2511,3.6,1,3.7,1,4.1,1,3.4,3,5,0
2512,7.07,0,7.81,0,7.11,0,7.32,0,2,1
2513,7.11,0,7.44,0,6.08,0,7.1,0,4,1
2514,6.1,0,6.2,0,6.35,0,6.5,0,4,1
2515,8.12,0,7.93,0,8.0,0,8.1,0,2,1
2516,5.9,2,5.8,2,5.6,1,5.9,0,2,1
2517,6.89,0,7.0,0,6.2,0,6.4,0,3,1
2518,3.7,1,4.2,1,3.8,4,4.6,0,5,0
2519,4.7,2,3.2,2,3.8,2,4.9,0,5,0
2520,4.2,1,4.2,2,3.5,2,4.4,1,5,0
2521,7.68,0,7.02,0,7.02,0,7.0,0,4,1
2522,7.74,0,7.5,1,7.73,0,7.8,0,2,1
2523,4.1,1,4.3,1,3.9,1,3.75,1,5,0
2524,4.2,1,3.4,2,3.8,3,3.5,2,5,0
2525,3.9,1,3.4,1,3.8,2,4.6,1,5,0
2526,7.3,0,7.2,1,6.77,0,6.9,0,2,1
2527,3.6,1,3.95,2,4.25,1,3.94,2,5,0
2528,8.0,0,8.56,0,7.22,0,7.6,0,1,1
2529,5.9,1,5.7,1,5.6,1,5.8,0,5,1
2530,4.16,2,3.8,2,3.7,1,4.5,1,5,0
2531,8.67,0,8.56,0,8.89,0,9.52,0,1,1
2532,8.78,0,8.64,0,7.93,0,8.96,0,2,1
2533,6.67,0,5.8,2,6.2,0,6.3,0,5,1
2534,6.63,0,6.6,0,6.58,0,6.3,0,1,1
2535,5.56,0,8.41,0,6.04,0,6.2,0,3,1
2536,7.2,0,7.3,0,7.16,0,7.1,0,3,1
2537,4.79,1,4.59,1,4.67,2,4.12,2,5,0
2538,6.6,2,6.1,2,5.9,1,6.2,0,2,1
2539,3.8,1,4.2,2,4.6,2,3.5,2,3,0
2540,7.68,0,7.02,0,7.02,0,7.0,0,4,1
2541,4.2,2,3.2,2,3.5,2,3.8,0,5,0
2542,4.2,1,3.4,2,3.8,3,3.5,2,5,0
2543,8.19,0,9.04,0,8.1,0,8.5,0,4,1
2544,4.3,1,4.6,1,3.4,1,3.8,2,5,0
2545,4.1,3,3.2,1,3.6,2,3.4,2,5,0
2546,6.2,1,6.2,1,6.3,2,5.6,0,2,1
2547,7.68,0,7.02,0,7.02,0,7.0,0,4,1
2548,9.0,0,7.02,0,7.41,0,8.1,0,2,1
2549,7.1,0,6.85,0,7.2,1,7.3,0,3,1
2550,4.79,1,4.59,1,4.67,2,4.12,2,5,0
2551,8.2,0,8.5,0,8.3,0,7.9,0,2,1
2552,5.57,0,5.69,0,5.02,0,5.9,2,4,1
2553,5.67,0,5.8,1,5.17,0,5.6,0,1,1
2554,5.6,1,5.8,1,5.7,2,6.2,0,1,1
2555,6.9,0,6.5,0,6.7,0,6.2,0,3,1
2556,7.04,0,7.0,0,7.38,0,7.6,0,2,1
2557,4.4,3,4.2,2,3.6,1,3.1,2,5,0
2558,4.78,2,4.65,2,4.61,1,4.21,1,4,0
2559,4.33,1,4.82,2,4.67,2,4.9,1,3,0
2560,7.07,0,7.81,0,7.11,0,7.32,0,2,1
2561,4.9,4,3.95,1,4.1,2,3.7,1,5,0
2562,3.9,1,3.4,1,3.8,2,4.6,1,5,0
2563,3.5,2,4.1,1,3.9,1,3.7,2,5,0
2564,7.89,0,7.37,0,7.65,0,7.6,0,1,1
2565,4.24,1,4.58,1,4.65,2,4.87,1,4,0
2566,7.65,0,6.76,0,6.62,0,6.9,0,4,1
2567,4.24,1,4.58,1,4.65,2,4.87,1,4,0
2568,6.3,0,6.5,0,5.5,0,5.9,0,4,1
2569,6.2,1,6.3,2,5.9,1,5.8,0,4,1
2570,5.1,2,5.2,0,5.6,1,5.4,0,3,1
2571,8.0,0,8.56,0,7.22,0,7.6,0,1,1
2572,4.54,2,4.78,1,4.32,1,4.23,1,5,0
2573,5.6,1,5.7,1,5.2,1,5.7,0,2,1
2574,4.78,2,4.65,2,4.61,1,4.21,1,4,0
2575,4.3,1,4.6,1,3.4,1,3.8,2,5,0
2576,6.2,1,6.3,2,5.9,1,5.8,0,4,1
2577,3.9,2,3.4,1,4.2,2,4.1,1,5,0
2578,9.42,0,9.34,0,8.02,0,7.84,0,3,1
2579,7.5,0,6.2,0,6.3,1,6.0,0,2,1
2580,9.05,0,9.0,0,9.1,0,9.2,0,3,1
2581,3.7,1,4.9,2,4.2,2,4.7,2,3,0
2582,5.5,0,5.73,0,7.5,0,5.6,0,4,1
2583,6.67,0,6.81,0,8.08,0,8.1,0,1,1
2584,7.79,0,8.77,0,7.91,0,8.0,0,3,1
2585,4.97,2,4.95,1,4.87,1,4.85,2,5,0
2586,3.6,3,4.5,3,3.7,0,4.2,0,3,0
2587,4.87,2,4.54,3,4.56,1,4.32,0,3,0
2588,5.8,1,5.5,2,6.0,1,6.1,0,2,1
2589,7.0,0,7.0,0,7.0,0,7.0,0,3,1
2590,4.93,0,5.97,0,5.83,0,6.43,0,4,1
2591,5.8,0,6.0,0,6.2,0,6.1,0,3,1
2592,6.67,1,8.41,2,8.0,1,6.2,0,2,1
2593,7.8,0,7.2,0,7.8,0,7.2,0,2,1
2594,6.1,0,6.09,0,6.0,0,6.1,0,3,1
2595,9.12,0,9.4,0,8.7,0,8.6,0,4,1
2596,6.3,2,6.2,1,6.7,1,6.2,0,5,1
2597,7.07,0,7.81,0,7.11,0,7.32,0,2,1
2598,6.91,1,6.6,2,5.82,1,6.1,0,4,1
2599,6.1,0,6.2,0,6.35,0,6.5,0,4,1
2600,4.1,3,3.2,1,3.6,2,3.4,2,5,0
2601,8.15,0,8.3,0,9.07,0,8.93,0,3,1
2602,6.3,0,6.5,0,5.5,0,5.9,0,4,1
2603,5.5,0,5.73,0,7.5,0,5.6,0,4,1
2604,5.6,1,5.7,1,5.2,1,5.7,0,2,1
2605,3.8,1,4.2,2,4.6,2,3.5,2,3,0
2606,8.0,0,8.56,0,7.22,0,7.6,0,1,1
2607,3.5,2,3.5,2,3.8,1,4.1,2,5,0
2608,6.67,0,5.8,2,6.2,0,6.3,0,5,1
2609,6.89,0,7.0,0,6.2,0,6.4,0,3,1
2610,4.9,4,3.95,1,4.1,2,3.7,1,5,0
2611,9.21,1,8.35,0,6.7,2,8.1,0,2,1
2612,9.58,0,9.46,0,8.2,0,7.1,0,1,1
2613,4.2,3,3.8,2,3.4,1,3.7,0,5,0
2614,5.56,0,9.24,0,6.15,0,9.0,0,3,1
2615,7.5,0,6.2,0,6.3,1,6.0,0,2,1
2616,9.0,0,7.02,0,7.41,0,8.1,0,2,1
2617,6.2,1,9.0,1,6.3,1,6.8,0,3,1
2618,6.3,0,6.5,0,5.5,0,5.9,0,4,1
2619,7.04,0,7.85,0,6.32,0,6.68,0,3,1
2620,6.91,1,6.6,2,5.82,1,6.1,0,4,1
2621,9.0,0,9.0,0,8.0,0,8.5,0,3,1
2622,4.64,1,4.44,2,4.72,2,4.35,1,5,0
2623,8.43,0,6.3,0,5.5,0,8.1,0,2,1
2624,7.56,0,6.5,0,6.01,0,6.07,0,3,1
2625,4.8,1,4.6,1,3.4,2,4.9,2,5,0
2626,3.8,4,4.2,2,4.2,1,3.8,2,4,0
2627,7.8,0,7.2,0,7.8,0,7.2,0,2,1
2628,6.7,0,6.67,0,6.69,0,6.9,0,2,1
2629,3.6,2,3.8,2,3.7,2,4.1,3,5,0
2630,7.89,1,8.35,2,6.3,1,5.9,0,1,1
2631,8.32,0,8.16,0,7.41,0,7.6,0,3,1
2632,8.15,0,8.3,0,9.07,0,8.93,0,3,1
2633,4.33,1,4.82,2,4.67,2,4.9,1,3,0
2634,8.3,0,8.12,0,9.35,0,7.3,0,3,1
2635,3.6,1,3.8,2,3.4,2,3.3,1,3,0
2636,4.8,1,4.6,1,3.4,2,4.9,2,5,0
2637,4.66,4,4.68,1,4.28,1,4.27,0,5,0
2638,3.6,1,3.7,1,4.6,2,4.2,1,5,0
2639,5.6,0,6.08,0,4.89,0,5.41,0,3,1
2640,4.2,1,3.4,2,3.8,3,3.5,2,5,0
2641,5.1,2,5.2,0,5.6,1,5.4,0,3,1
2642,3.6,3,4.5,3,3.7,0,4.2,0,3,0
2643,8.19,0,9.04,0,8.1,0,8.5,0,4,1
2644,8.14,2,7.2,1,7.6,1,6.3,0,2,1
2645,4.2,1,3.9,1,3.5,2,3.6,2,5,0
2646,3.7,1,3.8,2,4.2,2,4.1,1,5,0
2647,4.87,2,4.54,3,4.56,1,4.32,0,3,0
2648,4.5,2,3.9,2,4.6,1,3.6,1,5,0
2649,3.9,2,3.4,2,4.2,2,3.7,0,4,0
2650,5.7,2,5.85,1,5.6,2,6.0,0,3,1
2651,6.2,0,6.23,0,5.9,0,5.7,0,1,1
2652,5.8,0,6.0,0,6.2,0,6.1,0,3,1
2653,8.19,0,8.5,0,8.26,0,8.3,0,2,1
2654,3.2,1,3.8,2,4.6,3,3.6,2,3,0
2655,4.54,2,4.78,1,4.32,1,4.23,1,5,0
2656,6.3,0,6.2,0,6.8,0,6.7,0,2,1
2657,3.6,1,3.5,1,3.7,2,4.1,1,5,0
2658,7.89,1,8.35,2,6.3,1,5.9,0,1,1
2659,3.9,1,3.7,2,4.4,2,4.5,3,5,0
2660,4.2,1,4.1,2,3.6,1,3.4,1,5,0
2661,3.9,1,3.4,1,3.8,2,4.6,1,5,0
2662,4.33,1,4.82,2,4.67,2,4.9,1,3,0
2663,4.1,2,4.1,2,4.1,1,3.4,2,5,0
2664,5.6,1,5.8,1,5.7,2,6.2,0,1,1
2665,9.16,1,8.35,0,8.27,2,7.2,0,2,1
2666,6.3,0,6.5,0,5.5,0,5.9,0,4,1
2667,3.9,1,3.4,1,3.8,2,4.6,1,5,0
2668,7.75,0,7.78,0,7.68,0,8.93,0,2,1
2669,4.3,1,4.6,1,3.4,1,3.8,2,5,0
2670,7.89,1,8.35,2,6.3,1,5.9,0,1,1
2671,7.56,0,8.41,0,9.46,0,9.3,0,1,1
2672,9.42,0,9.34,0,8.02,0,7.84,0,3,1
2673,3.9,2,3.5,1,4.1,2,4.2,2,5,0
2674,3.6,1,3.7,1,4.6,2,4.2,1,5,0
2675,7.07,0,7.81,0,7.11,0,7.32,0,2,1
2676,6.3,0,6.2,0,6.8,0,6.7,0,2,1
2677,8.2,0,8.5,0,8.3,0,7.9,0,2,1
2678,9.42,0,9.34,0,8.02,0,7.84,0,3,1
2679,4.78,2,4.65,2,4.61,1,4.21,1,4,0
2680,8.14,2,7.2,1,7.6,1,6.3,0,2,1
2681,7.04,0,7.85,0,6.32,0,6.68,0,3,1
2682,5.5,0,5.73,0,7.5,0,5.6,0,4,1
2683,4.4,1,4.9,1,4.2,4,3.7,0,5,0
2684,7.2,0,7.1,0,6.43,0,7.3,0,5,1
2685,3.8,1,3.4,1,4.1,2,4.3,1,5,0
2686,7.68,0,7.02,0,7.02,0,7.0,0,4,1
2687,3.8,3,4.8,3,3.2,2,4.9,1,5,0
2688,4.2,2,4.6,2,4.1,1,3.4,2,5,0
2689,9.21,0,9.13,0,5.9,0,8.9,0,1,1
2690,4.64,1,4.44,2,4.72,2,4.35,1,5,0
2691,3.8,2,3.6,1,3.4,3,3.7,2,5,0
2692,7.87,0,7.15,0,7.42,0,7.5,0,2,1
2693,9.16,0,8.56,0,7.22,0,7.0,0,1,1
2694,5.8,0,5.9,0,5.92,0,6.0,0,2,1
2695,4.3,1,3.6,1,3.3,2,4.1,2,5,0
2696,3.8,3,4.8,3,3.2,2,4.9,1,5,0
2697,8.12,0,7.93,0,8.0,0,8.1,0,2,1
2698,5.14,0,5.2,2,5.6,1,5.9,0,3,1
2699,8.14,2,7.2,1,7.6,1,6.3,0,2,1
2700,4.1,2,4.6,3,4.2,1,4.8,3,5,0
2701,3.6,1,3.5,1,4.2,2,4.1,2,5,0
2702,4.1,1,3.5,1,3.6,2,3.7,2,5,0
2703,4.66,4,4.68,1,4.28,1,4.27,0,5,0
2704,4.0,1,4.2,1,4.3,2,3.7,2,4,0
2705,3.4,2,4.2,1,4.7,3,4.2,2,5,0
2706,4.32,1,4.89,1,4.98,1,4.25,2,5,0
2707,8.0,0,7.85,0,8.54,0,8.1,0,2,1
2708,7.11,0,7.44,0,6.08,0,7.1,0,4,1
2709,4.9,2,4.8,2,4.2,1,4.6,1,5,0
2710,5.9,0,5.6,0,5.8,1,6.1,0,5,1
2711,6.67,0,7.19,0,6.54,0,6.5,0,3,1
2712,4.2,1,4.1,2,3.6,1,3.4,1,5,0
2713,6.2,0,6.3,0,6.0,0,5.6,0,4,1
2714,4.6,1,3.5,1,4.6,2,3.9,1,5,0
2715,7.22,0,7.04,0,7.5,0,7.0,0,2,1
2716,3.7,1,4.9,2,3.7,1,3.5,1,3,0
2717,8.19,0,8.5,0,8.26,0,8.3,0,2,1
